scenario,T,value
S4,T3165,12.752624999999998
S4,T3166,12.752624999999998
S4,T3167,12.752624999999998
S4,T3168,12.752624999999998
S4,T3169,14.986874999999996
S4,T3170,14.986874999999996
S4,T3171,14.986874999999996
S4,T3172,14.986874999999996
S4,T3173,14.986874999999996
S4,T3174,14.986874999999996
S4,T3175,14.986874999999996
S4,T3176,14.986874999999996
S4,T3177,14.986874999999996
S4,T3178,14.986874999999996
S4,T3179,14.986874999999996
S4,T3180,14.986874999999996
S4,T3181,14.986874999999996
S4,T3182,14.986874999999996
S4,T3183,14.986874999999996
S4,T3184,14.986874999999996
S4,T3185,14.986874999999996
S4,T3186,14.986874999999996
S4,T3187,14.986874999999996
S4,T3188,14.986874999999996
S4,T3189,14.986874999999996
S4,T3190,14.986874999999996
S4,T3191,14.986874999999996
S4,T3192,14.986874999999996
S4,T5209,16.18475
S4,T5210,16.18475
S4,T5211,16.18475
S4,T5212,16.18475
S4,T5213,16.18475
S4,T5214,16.18475
S4,T5215,16.18475
S4,T5216,16.18475
S4,T5217,16.18475
S4,T5218,16.18475
S4,T5219,16.18475
S4,T5220,16.18475
S4,T5221,16.18475
S4,T5222,16.18475
S4,T5223,16.18475
S4,T5224,16.18475
S4,T5225,16.18475
S4,T5226,16.18475
S4,T5227,16.18475
S4,T5228,16.18475
S4,T5229,16.18475
S4,T5230,16.18475
S4,T5231,16.18475
S4,T5232,16.18475
S4,T5233,17.089375
S4,T5234,17.089375
S4,T5235,17.089375
S4,T5236,17.089375
S4,T5237,17.089375
S4,T5238,17.089375
S4,T5239,17.089375
S4,T5240,17.089375
S4,T5241,17.089375
S4,T5242,17.089375
S4,T5243,17.089375
S4,T5244,17.089375
S4,T5245,17.089375
S4,T5246,17.089375
S4,T5247,17.089375
S4,T5248,17.089375
S4,T5249,17.089375
S4,T5250,17.089375
S4,T5251,17.089375
S4,T5252,17.089375
S4,T5253,17.089375
S4,T5254,17.089375
S4,T5255,17.089375
S4,T5256,17.089375
S4,T5257,15.4905
S4,T5258,15.4905
S4,T5259,15.4905
S4,T5260,15.4905
S4,T5261,15.4905
S4,T5262,15.4905
S4,T5263,15.4905
S4,T5264,15.4905
S4,T5265,15.4905
S4,T5266,15.4905
S4,T5267,15.4905
S4,T5268,15.4905
S4,T5269,15.4905
S4,T5270,15.4905
S4,T5271,15.4905
S4,T5272,15.4905
S4,T5273,15.4905
S4,T5274,15.4905
S4,T5275,15.4905
S4,T5276,15.4905
S4,T5277,15.4905
S4,T5278,15.4905
S4,T5279,15.4905
S4,T5280,15.4905
S4,T5281,14.565875000000002
S4,T5282,14.565875000000002
S4,T5283,14.565875000000002
S4,T5284,14.565875000000002
S4,T5285,14.565875000000002
S4,T5286,14.565875000000002
S4,T5287,14.565875000000002
S4,T5288,14.565875000000002
S4,T5289,14.565875000000002
S4,T5290,14.565875000000002
S4,T5291,14.565875000000002
S4,T5292,14.565875000000002
S4,T5293,14.565875000000002
S4,T5294,14.565875000000002
S4,T5295,14.565875000000002
S4,T5296,14.565875000000002
S4,T5297,14.565875000000002
S4,T5298,14.565875000000002
S4,T5299,14.565875000000002
S4,T5300,14.565875000000002
S4,T5301,14.565875000000002
S4,T5302,14.565875000000002
S4,T5303,14.565875000000002
S4,T5304,14.565875000000002
S4,T5305,18.389375
S4,T5306,18.389375
S4,T5307,18.389375
S4,T5308,18.389375
S4,T5309,18.389375
S4,T5310,18.389375
S4,T5311,18.389375
S4,T5312,18.389375
S4,T5313,18.389375
S4,T5314,18.389375
S4,T5315,18.389375
S4,T5316,18.389375
S4,T5317,18.389375
S4,T5318,18.389375
S4,T5319,18.389375
S4,T5320,18.389375
S4,T5321,18.389375
S4,T5322,18.389375
S4,T5323,18.389375
S4,T5324,18.389375
S4,T5325,18.389375
S4,T5326,18.389375
S4,T5327,18.389375
S4,T5328,18.389375
S4,T5329,18.199125000000002
S4,T5330,18.199125000000002
S4,T5331,18.199125000000002
S4,T5332,18.199125000000002
S4,T5333,18.199125000000002
S4,T5334,18.199125000000002
S4,T5335,18.199125000000002
S4,T5336,18.199125000000002
S4,T5337,18.199125000000002
S4,T5338,18.199125000000002
S4,T5339,18.199125000000002
S4,T5340,18.199125000000002
S4,T5341,18.199125000000002
S4,T5342,18.199125000000002
S4,T5343,18.199125000000002
S4,T5344,18.199125000000002
S4,T5345,18.199125000000002
S4,T5346,18.199125000000002
S4,T5347,18.199125000000002
S4,T5348,18.199125000000002
S4,T5349,18.199125000000002
S4,T5350,18.199125000000002
S4,T5351,18.199125000000002
S4,T5352,18.199125000000002
S4,T5353,19.753875
S4,T5354,19.753875
S4,T5355,19.753875
S4,T5356,19.753875
S4,T5357,19.753875
S4,T5358,19.753875
S4,T5359,19.753875
S4,T5360,19.753875
S4,T5361,19.753875
S4,T5362,19.753875
S4,T5363,19.753875
S4,T5364,19.753875
S4,T5365,19.753875
S4,T5366,19.753875
S4,T5367,19.753875
S4,T5368,19.753875
S4,T5369,19.753875
S4,T5370,19.753875
S4,T5371,19.753875
S4,T5372,19.753875
S4,T5373,19.753875
S4,T5374,19.753875
S4,T5375,19.753875
S4,T5376,19.753875
S4,T7393,6.905875
S4,T7394,6.905875
S4,T7395,6.905875
S4,T7396,6.905875
S4,T7397,6.905875
S4,T7398,6.905875
S4,T7399,6.905875
S4,T7400,6.905875
S4,T7401,6.905875
S4,T7402,6.905875
S4,T7403,6.905875
S4,T7404,6.905875
S4,T7405,6.905875
S4,T7406,6.905875
S4,T7407,6.905875
S4,T7408,6.905875
S4,T7409,6.905875
S4,T7410,6.905875
S4,T7411,6.905875
S4,T7412,6.905875
S4,T7413,6.905875
S4,T7414,6.905875
S4,T7415,6.905875
S4,T7416,6.905875
S4,T7417,15.932374999999995
S4,T7418,15.932374999999995
S4,T7419,15.932374999999995
S4,T7420,15.932374999999995
S4,T7421,15.932374999999995
S4,T7422,15.932374999999995
S4,T7423,15.932374999999995
S4,T7424,15.932374999999995
S4,T7425,15.932374999999995
S4,T7426,15.932374999999995
S4,T7427,15.932374999999995
S4,T7428,15.932374999999995
S4,T7429,15.932374999999995
S4,T7430,15.932374999999995
S4,T7431,15.932374999999995
S4,T7432,15.932374999999995
S4,T7433,15.932374999999995
S4,T7434,15.932374999999995
S4,T7435,15.932374999999995
S4,T7436,15.932374999999995
S4,T7437,15.932374999999995
S4,T7438,15.932374999999995
S4,T7439,15.932374999999995
S4,T7440,15.932374999999995
S4,T7441,16.593125
S4,T7442,16.593125
S4,T7443,16.593125
S4,T7444,16.593125
S4,T7445,16.593125
S4,T7446,16.593125
S4,T7447,16.593125
S4,T7448,16.593125
S4,T7449,16.593125
S4,T7450,16.593125
S4,T7451,16.593125
S4,T7452,16.593125
S4,T7453,16.593125
S4,T7454,16.593125
S4,T7455,16.593125
S4,T7456,16.593125
S4,T7457,16.593125
S4,T7458,16.593125
S4,T7459,16.593125
S4,T7460,16.593125
S4,T7461,16.593125
S4,T7462,16.593125
S4,T7463,16.593125
S4,T7464,16.593125
S4,T7465,20.734874999999995
S4,T7466,20.734874999999995
S4,T7467,20.734874999999995
S4,T7468,20.734874999999995
S4,T7469,20.734874999999995
S4,T7470,20.734874999999995
S4,T7471,20.734874999999995
S4,T7472,20.734874999999995
S4,T7473,20.734874999999995
S4,T7474,20.734874999999995
S4,T7475,20.734874999999995
S4,T7476,20.734874999999995
S4,T7477,20.734874999999995
S4,T7478,20.734874999999995
S4,T7479,20.734874999999995
S4,T7480,20.734874999999995
S4,T7481,20.734874999999995
S4,T7482,20.734874999999995
S4,T7483,20.734874999999995
S4,T7484,20.734874999999995
S4,T7485,20.734874999999995
S4,T7486,20.734874999999995
S4,T7487,20.734874999999995
S4,T7488,20.734874999999995
S4,T7489,21.655499999999996
S4,T7490,21.655499999999996
S4,T7491,21.655499999999996
S4,T7492,21.655499999999996
S4,T7493,21.655499999999996
S4,T7494,21.655499999999996
S4,T7495,21.655499999999996
S4,T7496,21.655499999999996
S4,T7497,21.655499999999996
S4,T7498,21.655499999999996
S4,T7499,21.655499999999996
S4,T7500,21.655499999999996
S4,T7501,21.655499999999996
S4,T7502,21.655499999999996
S4,T7503,21.655499999999996
S4,T7504,21.655499999999996
S4,T7505,21.655499999999996
S4,T7506,21.655499999999996
S4,T7507,21.655499999999996
S4,T7508,21.655499999999996
S4,T7509,21.655499999999996
S4,T7510,21.655499999999996
S4,T7511,21.655499999999996
S4,T7512,21.655499999999996
S4,T7513,24.571999999999996
S4,T7514,24.571999999999996
S4,T7515,24.571999999999996
S4,T7516,24.571999999999996
S4,T7517,24.571999999999996
S4,T7518,24.571999999999996
S4,T7519,24.571999999999996
S4,T7520,24.571999999999996
S4,T7521,24.571999999999996
S4,T7522,24.571999999999996
S4,T7523,24.571999999999996
S4,T7524,24.571999999999996
S4,T7525,24.571999999999996
S4,T7526,24.571999999999996
S4,T7527,24.571999999999996
S4,T7528,24.571999999999996
S4,T7529,24.571999999999996
S4,T7530,24.571999999999996
S4,T7531,24.571999999999996
S4,T7532,24.571999999999996
S4,T7533,24.571999999999996
S4,T7534,24.571999999999996
S4,T7535,24.571999999999996
S4,T7536,24.571999999999996
S4,T7537,21.087125
S4,T7538,21.087125
S4,T7539,21.087125
S4,T7540,21.087125
S4,T7541,21.087125
S4,T7542,21.087125
S4,T7543,21.087125
S4,T7544,21.087125
S4,T7545,21.087125
S4,T7546,21.087125
S4,T7547,21.087125
S4,T7548,21.087125
S4,T7549,21.087125
S4,T7550,21.087125
S4,T7551,21.087125
S4,T7552,21.087125
S4,T7553,21.087125
S4,T7554,21.087125
S4,T7555,21.087125
S4,T7556,21.087125
S4,T7557,21.087125
S4,T7558,21.087125
S4,T7559,21.087125
S4,T7560,21.087125
