scenario,T,value
S4,T3143,10.5455
S4,T3144,10.5455
S4,T3145,6.294750000000004
S4,T3146,6.294750000000004
S4,T3147,6.294750000000004
S4,T3148,6.294750000000004
S4,T3149,6.294750000000004
S4,T3150,6.294750000000004
S4,T3151,6.294750000000004
S4,T3152,6.294750000000004
S4,T3153,6.294750000000004
S4,T3154,6.294750000000004
S4,T3155,6.294750000000004
S4,T3156,6.294750000000004
S4,T3157,6.294750000000004
S4,T3158,6.294750000000004
S4,T3159,6.294750000000004
S4,T3160,6.294750000000004
S4,T3161,6.294750000000004
S4,T3162,6.294750000000004
S4,T3163,6.294750000000004
S4,T3164,6.294750000000004
S4,T3165,6.294750000000004
S4,T3166,6.294750000000004
S4,T3167,6.294750000000004
S4,T3168,6.294750000000004
S4,T3169,1.8262500000000088
S4,T3170,1.8262500000000088
S4,T3171,1.8262500000000088
S4,T3172,1.8262500000000088
S4,T3173,1.8262500000000088
S4,T3174,1.8262500000000088
S4,T3175,1.8262500000000088
S4,T3176,1.8262500000000088
S4,T3177,1.8262500000000088
S4,T3178,1.8262500000000088
S4,T3179,1.8262500000000088
S4,T3180,1.8262500000000088
S4,T3181,1.8262500000000088
S4,T3182,1.8262500000000088
S4,T3183,1.8262500000000088
S4,T3184,1.8262500000000088
S4,T3185,1.8262500000000088
S4,T3186,1.8262500000000088
S4,T3187,1.8262500000000088
S4,T3188,1.8262500000000088
S4,T3189,1.8262500000000088
S4,T3190,1.8262500000000088
S4,T3191,1.8262500000000088
S4,T3192,1.8262500000000088
S4,T5209,-0.5695000000000014
S4,T5210,-0.5695000000000014
S4,T5211,-0.5695000000000014
S4,T5212,-0.5695000000000014
S4,T5213,-0.5695000000000014
S4,T5214,-0.5695000000000014
S4,T5215,-0.5695000000000014
S4,T5216,-0.5695000000000014
S4,T5217,-0.5695000000000014
S4,T5218,-0.5695000000000014
S4,T5219,-0.5695000000000014
S4,T5220,-0.5695000000000014
S4,T5221,-0.5695000000000014
S4,T5222,-0.5695000000000014
S4,T5223,-0.5695000000000014
S4,T5224,-0.5695000000000014
S4,T5225,-0.5695000000000014
S4,T5226,-0.5695000000000014
S4,T5227,-0.5695000000000014
S4,T5228,-0.5695000000000014
S4,T5229,-0.5695000000000014
S4,T5230,-0.5695000000000014
S4,T5231,-0.5695000000000014
S4,T5232,-0.5695000000000014
S4,T5233,-2.37875
S4,T5234,-2.37875
S4,T5235,-2.37875
S4,T5236,-2.37875
S4,T5237,-2.37875
S4,T5238,-2.37875
S4,T5239,-2.37875
S4,T5240,-2.37875
S4,T5241,-2.37875
S4,T5242,-2.37875
S4,T5243,-2.37875
S4,T5244,-2.37875
S4,T5245,-2.37875
S4,T5246,-2.37875
S4,T5247,-2.37875
S4,T5248,-2.37875
S4,T5249,-2.37875
S4,T5250,-2.37875
S4,T5251,-2.37875
S4,T5252,-2.37875
S4,T5253,-2.37875
S4,T5254,-2.37875
S4,T5255,-2.37875
S4,T5256,-2.37875
S4,T5257,0.8189999999999991
S4,T5258,0.8189999999999991
S4,T5259,0.8189999999999991
S4,T5260,0.8189999999999991
S4,T5261,0.8189999999999991
S4,T5262,0.8189999999999991
S4,T5263,0.8189999999999991
S4,T5264,0.8189999999999991
S4,T5265,0.8189999999999991
S4,T5266,0.8189999999999991
S4,T5267,0.8189999999999991
S4,T5268,0.8189999999999991
S4,T5269,0.8189999999999991
S4,T5270,0.8189999999999991
S4,T5271,0.8189999999999991
S4,T5272,0.8189999999999991
S4,T5273,0.8189999999999991
S4,T5274,0.8189999999999991
S4,T5275,0.8189999999999991
S4,T5276,0.8189999999999991
S4,T5277,0.8189999999999991
S4,T5278,0.8189999999999991
S4,T5279,0.8189999999999991
S4,T5280,0.8189999999999991
S4,T5281,2.668249999999997
S4,T5282,2.668249999999997
S4,T5283,2.668249999999997
S4,T5284,2.668249999999997
S4,T5285,2.668249999999997
S4,T5286,2.668249999999997
S4,T5287,2.668249999999997
S4,T5288,2.668249999999997
S4,T5289,2.668249999999997
S4,T5290,2.668249999999997
S4,T5291,2.668249999999997
S4,T5292,2.668249999999997
S4,T5293,2.668249999999997
S4,T5294,2.668249999999997
S4,T5295,2.668249999999997
S4,T5296,2.668249999999997
S4,T5297,2.668249999999997
S4,T5298,2.668249999999997
S4,T5299,2.668249999999997
S4,T5300,2.668249999999997
S4,T5301,2.668249999999997
S4,T5302,2.668249999999997
S4,T5303,2.668249999999997
S4,T5304,2.668249999999997
S4,T5305,-4.978749999999998
S4,T5306,-4.978749999999998
S4,T5307,-4.978749999999998
S4,T5308,-4.978749999999998
S4,T5309,-4.978749999999998
S4,T5310,-4.978749999999998
S4,T5311,-4.978749999999998
S4,T5312,-4.978749999999998
S4,T5313,-4.978749999999998
S4,T5314,-4.978749999999998
S4,T5315,-4.978749999999998
S4,T5316,-4.978749999999998
S4,T5317,-4.978749999999998
S4,T5318,-4.978749999999998
S4,T5319,-4.978749999999998
S4,T5320,-4.978749999999998
S4,T5321,-4.978749999999998
S4,T5322,-4.978749999999998
S4,T5323,-4.978749999999998
S4,T5324,-4.978749999999998
S4,T5325,-4.978749999999998
S4,T5326,-4.978749999999998
S4,T5327,-4.978749999999998
S4,T5328,-4.978749999999998
S4,T5329,-4.59825
S4,T5330,-4.59825
S4,T5331,-4.59825
S4,T5332,-4.59825
S4,T5333,-4.59825
S4,T5334,-4.59825
S4,T5335,-4.59825
S4,T5336,-4.59825
S4,T5337,-4.59825
S4,T5338,-4.59825
S4,T5339,-4.59825
S4,T5340,-4.59825
S4,T5341,-4.59825
S4,T5342,-4.59825
S4,T5343,-4.59825
S4,T5344,-4.59825
S4,T5345,-4.59825
S4,T5346,-4.59825
S4,T5347,-4.59825
S4,T5348,-4.59825
S4,T5349,-4.59825
S4,T5350,-4.59825
S4,T5351,-4.59825
S4,T5352,-4.59825
S4,T5353,-7.707750000000001
S4,T5354,-7.707750000000001
S4,T5355,-7.707750000000001
S4,T5356,-7.707750000000001
S4,T5357,-7.707750000000001
S4,T5358,-7.707750000000001
S4,T5359,-7.707750000000001
S4,T5360,-7.707750000000001
S4,T5361,-7.707750000000001
S4,T5362,-7.707750000000001
S4,T5363,-7.707750000000001
S4,T5364,-7.707750000000001
S4,T5365,-7.707750000000001
S4,T5366,-7.707750000000001
S4,T5367,-7.707750000000001
S4,T5368,-7.707750000000001
S4,T5369,-7.707750000000001
S4,T5370,-7.707750000000001
S4,T5371,-7.707750000000001
S4,T5372,-7.707750000000001
S4,T5373,-7.707750000000001
S4,T5374,-7.707750000000001
S4,T5375,-7.707750000000001
S4,T5376,-7.707750000000001
S4,T7393,17.98825
S4,T7394,17.98825
S4,T7395,17.98825
S4,T7396,17.98825
S4,T7397,17.98825
S4,T7398,17.98825
S4,T7399,17.98825
S4,T7400,17.98825
S4,T7401,17.98825
S4,T7402,17.98825
S4,T7403,17.98825
S4,T7404,17.98825
S4,T7405,17.98825
S4,T7406,17.98825
S4,T7407,17.98825
S4,T7408,17.98825
S4,T7409,17.98825
S4,T7410,17.98825
S4,T7411,17.98825
S4,T7412,17.98825
S4,T7413,17.98825
S4,T7414,17.98825
S4,T7415,17.98825
S4,T7416,17.98825
S4,T7417,-0.06474999999998943
S4,T7418,-0.06474999999998943
S4,T7419,-0.06474999999998943
S4,T7420,-0.06474999999998943
S4,T7421,-0.06474999999998943
S4,T7422,-0.06474999999998943
S4,T7423,-0.06474999999998943
S4,T7424,-0.06474999999998943
S4,T7425,-0.06474999999998943
S4,T7426,-0.06474999999998943
S4,T7427,-0.06474999999998943
S4,T7428,-0.06474999999998943
S4,T7429,-0.06474999999998943
S4,T7430,-0.06474999999998943
S4,T7431,-0.06474999999998943
S4,T7432,-0.06474999999998943
S4,T7433,-0.06474999999998943
S4,T7434,-0.06474999999998943
S4,T7435,-0.06474999999998943
S4,T7436,-0.06474999999998943
S4,T7437,-0.06474999999998943
S4,T7438,-0.06474999999998943
S4,T7439,-0.06474999999998943
S4,T7440,-0.06474999999998943
S4,T7441,-1.3862500000000004
S4,T7442,-1.3862500000000004
S4,T7443,-1.3862500000000004
S4,T7444,-1.3862500000000004
S4,T7445,-1.3862500000000004
S4,T7446,-1.3862500000000004
S4,T7447,-1.3862500000000004
S4,T7448,-1.3862500000000004
S4,T7449,-1.3862500000000004
S4,T7450,-1.3862500000000004
S4,T7451,-1.3862500000000004
S4,T7452,-1.3862500000000004
S4,T7453,-1.3862500000000004
S4,T7454,-1.3862500000000004
S4,T7455,-1.3862500000000004
S4,T7456,-1.3862500000000004
S4,T7457,-1.3862500000000004
S4,T7458,-1.3862500000000004
S4,T7459,-1.3862500000000004
S4,T7460,-1.3862500000000004
S4,T7461,-1.3862500000000004
S4,T7462,-1.3862500000000004
S4,T7463,-1.3862500000000004
S4,T7464,-1.3862500000000004
S4,T7465,-9.669749999999993
S4,T7466,-9.669749999999993
S4,T7467,-9.669749999999993
S4,T7468,-9.669749999999993
S4,T7469,-9.669749999999993
S4,T7470,-9.669749999999993
S4,T7471,-9.669749999999993
S4,T7472,-9.669749999999993
S4,T7473,-9.669749999999993
S4,T7474,-9.669749999999993
S4,T7475,-9.669749999999993
S4,T7476,-9.669749999999993
S4,T7477,-9.669749999999993
S4,T7478,-9.669749999999993
S4,T7479,-9.669749999999993
S4,T7480,-9.669749999999993
S4,T7481,-9.669749999999993
S4,T7482,-9.669749999999993
S4,T7483,-9.669749999999993
S4,T7484,-9.669749999999993
S4,T7485,-9.669749999999993
S4,T7486,-9.669749999999993
S4,T7487,-9.669749999999993
S4,T7488,-9.669749999999993
S4,T7489,-11.510999999999992
S4,T7490,-11.510999999999992
S4,T7491,-11.510999999999992
S4,T7492,-11.510999999999992
S4,T7493,-11.510999999999992
S4,T7494,-11.510999999999992
S4,T7495,-11.510999999999992
S4,T7496,-11.510999999999992
S4,T7497,-11.510999999999992
S4,T7498,-11.510999999999992
S4,T7499,-11.510999999999992
S4,T7500,-11.510999999999992
S4,T7501,-11.510999999999992
S4,T7502,-11.510999999999992
S4,T7503,-11.510999999999992
S4,T7504,-11.510999999999992
S4,T7505,-11.510999999999992
S4,T7506,-11.510999999999992
S4,T7507,-11.510999999999992
S4,T7508,-11.510999999999992
S4,T7509,-11.510999999999992
S4,T7510,-11.510999999999992
S4,T7511,-11.510999999999992
S4,T7512,-11.510999999999992
S4,T7513,-17.34399999999999
S4,T7514,-17.34399999999999
S4,T7515,-17.34399999999999
S4,T7516,-17.34399999999999
S4,T7517,-17.34399999999999
S4,T7518,-17.34399999999999
S4,T7519,-17.34399999999999
S4,T7520,-17.34399999999999
S4,T7521,-17.34399999999999
S4,T7522,-17.34399999999999
S4,T7523,-17.34399999999999
S4,T7524,-17.34399999999999
S4,T7525,-17.34399999999999
S4,T7526,-17.34399999999999
S4,T7527,-17.34399999999999
S4,T7528,-17.34399999999999
S4,T7529,-17.34399999999999
S4,T7530,-17.34399999999999
S4,T7531,-17.34399999999999
S4,T7532,-17.34399999999999
S4,T7533,-17.34399999999999
S4,T7534,-17.34399999999999
S4,T7535,-17.34399999999999
S4,T7536,-17.34399999999999
S4,T7537,-10.37425
S4,T7538,-10.37425
S4,T7539,-10.37425
S4,T7540,-10.37425
S4,T7541,-10.37425
S4,T7542,-10.37425
S4,T7543,-10.37425
S4,T7544,-10.37425
S4,T7545,-10.37425
S4,T7546,-10.37425
S4,T7547,-10.37425
S4,T7548,-10.37425
S4,T7549,-10.37425
S4,T7550,-10.37425
S4,T7551,-10.37425
S4,T7552,-10.37425
S4,T7553,-10.37425
S4,T7554,-10.37425
S4,T7555,-10.37425
S4,T7556,-10.37425
S4,T7557,-10.37425
S4,T7558,-10.37425
S4,T7559,-10.37425
S4,T7560,-10.37425
